t=2026-06-06T20:11:12+0600 lvl=info msg="no configuration paths supplied"
t=2026-06-06T20:11:12+0600 lvl=info msg="using configuration at default config path" path=C:\\Users\\User\\AppData\\Local\\ngrok\\ngrok.yml
t=2026-06-06T20:11:12+0600 lvl=info msg="open config file" path=C:\\Users\\User\\AppData\\Local\\ngrok\\ngrok.yml err=nil
t=2026-06-06T20:11:12+0600 lvl=info msg="FIPS 140 mode" enabled=false
t=2026-06-06T20:11:12+0600 lvl=info msg="starting web service" obj=web addr=127.0.0.1:4040 allow_hosts=[]
t=2026-06-06T20:11:13+0600 lvl=info msg="client session established" obj=tunnels.session
t=2026-06-06T20:11:13+0600 lvl=info msg="tunnel session started" obj=tunnels.session
t=2026-06-06T20:29:07+0600 lvl=eror msg="heartbeat timeout, terminating session" obj=tunnels.session obj=csess id=52d1014dfbc9 clientid=a73b849cf0971851aa89f426d9124c14
t=2026-06-06T20:29:07+0600 lvl=eror msg="session closed, starting reconnect loop" obj=tunnels.session obj=csess id=d1729c9aecee err="session closed"
t=2026-06-06T20:29:08+0600 lvl=info msg="client session established" obj=tunnels.session
t=2026-06-06T20:29:08+0600 lvl=info msg="tunnel session started" obj=tunnels.session
t=2026-06-06T20:29:08+0600 lvl=info msg="join connections" obj=join id=ae97920d0790 l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:29:09+0600 lvl=info msg="join connections" obj=join id=75174adc70c3 l=[::1]:5173 r=178.217.173.234:56285
t=2026-06-06T20:29:09+0600 lvl=info msg="join connections" obj=join id=1dd11b4eadb6 l=[::1]:5173 r=46.251.201.162:61885
t=2026-06-06T20:29:09+0600 lvl=info msg="join connections" obj=join id=22038ebfc6ac l=[::1]:5173 r=178.217.173.234:63662
t=2026-06-06T20:29:09+0600 lvl=info msg="join connections" obj=join id=1d7e0fb6a365 l=[::1]:5173 r=46.251.201.162:61887
t=2026-06-06T20:29:10+0600 lvl=info msg="join connections" obj=join id=6da6f18535ae l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:29:10+0600 lvl=info msg="join connections" obj=join id=eb95303b0a3d l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:29:10+0600 lvl=info msg="join connections" obj=join id=dedc8de6d692 l=[::1]:5173 r=46.251.201.162:61885
t=2026-06-06T20:29:10+0600 lvl=info msg="join connections" obj=join id=4b3b5dc0e6d4 l=[::1]:5173 r=46.251.201.162:61885
t=2026-06-06T20:29:10+0600 lvl=info msg="join connections" obj=join id=acd44a56184d l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:29:11+0600 lvl=info msg="join connections" obj=join id=16786ab7aa4d l=[::1]:5173 r=46.251.201.162:61885
t=2026-06-06T20:29:11+0600 lvl=info msg="join connections" obj=join id=923f36876795 l=[::1]:5173 r=178.217.173.234:56696
t=2026-06-06T20:29:12+0600 lvl=info msg="join connections" obj=join id=9e603bdadb3e l=[::1]:5173 r=46.251.201.162:61889
t=2026-06-06T20:29:18+0600 lvl=info msg="join connections" obj=join id=44f1b31a0042 l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:29:18+0600 lvl=info msg="join connections" obj=join id=5c25335a0bba l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:29:19+0600 lvl=info msg="join connections" obj=join id=5bb25d1f5a08 l=[::1]:5173 r=178.217.173.234:53746
t=2026-06-06T20:29:31+0600 lvl=info msg="join connections" obj=join id=4ce944dd61a8 l=[::1]:5173 r=46.251.201.162:61885
t=2026-06-06T20:29:31+0600 lvl=info msg="join connections" obj=join id=7b182504d40e l=[::1]:5173 r=46.251.201.162:61891
t=2026-06-06T20:29:33+0600 lvl=info msg="join connections" obj=join id=1cc5802ef2c5 l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:29:34+0600 lvl=info msg="join connections" obj=join id=9acbed877800 l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:29:34+0600 lvl=info msg="join connections" obj=join id=f354e53f1bbf l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:29:34+0600 lvl=info msg="join connections" obj=join id=bb772d4060a4 l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:29:35+0600 lvl=info msg="join connections" obj=join id=068a639d7ed6 l=[::1]:5173 r=178.217.173.234:56334
t=2026-06-06T20:29:57+0600 lvl=info msg="join connections" obj=join id=a9586bb53ef3 l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:29:57+0600 lvl=info msg="join connections" obj=join id=c597cd1d015e l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:29:57+0600 lvl=info msg="join connections" obj=join id=f18fc8d95644 l=[::1]:5173 r=46.251.201.162:61885
t=2026-06-06T20:30:12+0600 lvl=info msg="join connections" obj=join id=1c876c2b8474 l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:30:12+0600 lvl=info msg="join connections" obj=join id=744bd70c1b3d l=[::1]:5173 r=178.217.173.234:63588
t=2026-06-06T20:30:12+0600 lvl=info msg="join connections" obj=join id=832bba633777 l=[::1]:5173 r=46.251.201.162:61885
t=2026-06-06T20:30:13+0600 lvl=info msg="join connections" obj=join id=e498b5864113 l=[::1]:5173 r=46.251.201.162:61885
t=2026-06-06T20:30:13+0600 lvl=info msg="join connections" obj=join id=cfb604abfbdf l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:30:13+0600 lvl=info msg="join connections" obj=join id=f4e8d48f62ac l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:30:13+0600 lvl=info msg="join connections" obj=join id=917c768beefe l=[::1]:5173 r=46.251.201.162:61893
t=2026-06-06T20:30:21+0600 lvl=info msg="join connections" obj=join id=558a896d0670 l=[::1]:5173 r=178.217.173.234:54666
t=2026-06-06T20:30:22+0600 lvl=info msg="join connections" obj=join id=262f4c1f08df l=[::1]:5173 r=46.251.201.162:61885
t=2026-06-06T20:30:23+0600 lvl=info msg="join connections" obj=join id=5fb28c2a0f76 l=[::1]:5173 r=46.251.201.162:61894
t=2026-06-06T20:30:28+0600 lvl=info msg="join connections" obj=join id=033818cf645b l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:30:28+0600 lvl=info msg="join connections" obj=join id=fe0426c8c0af l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:30:31+0600 lvl=info msg="join connections" obj=join id=8577dccca69d l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:30:31+0600 lvl=info msg="join connections" obj=join id=04731cbec12b l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:30:31+0600 lvl=info msg="join connections" obj=join id=986b5a883c79 l=[::1]:5173 r=178.217.173.234:56380
t=2026-06-06T20:30:36+0600 lvl=info msg="join connections" obj=join id=b56efaa02c57 l=[::1]:5173 r=178.217.173.234:56387
t=2026-06-06T20:30:45+0600 lvl=info msg="join connections" obj=join id=f8f77d27b603 l=[::1]:5173 r=178.217.173.234:57909
t=2026-06-06T20:30:46+0600 lvl=info msg="join connections" obj=join id=8c2822f3da87 l=[::1]:5173 r=178.217.173.234:52330
t=2026-06-06T20:30:52+0600 lvl=info msg="join connections" obj=join id=65437055383e l=[::1]:5173 r=178.217.173.234:56329
t=2026-06-06T20:32:04+0600 lvl=info msg="join connections" obj=join id=758ce154efb2 l=[::1]:5173 r=178.217.173.234:56329
